timestamp,sys_cpu_percent,sys_mem_percent,proc_cpu_percent,proc_mem_mb
2026-09-07T15:50:18,7.2,68.6,93.7,106.4
2026-09-07T15:50:20,4.3,68.4,0.0,106.4
2026-09-07T15:50:22,4.9,68.4,0.0,106.4
2026-09-07T15:50:24,4.3,68.4,0.0,106.4
2026-09-07T15:50:26,3.9,68.3,0.0,106.4
2026-09-07T15:50:28,3.8,68.3,0.0,106.4
2026-09-07T15:50:30,5.0,68.3,0.0,106.4
2026-09-07T15:50:32,4.6,68.3,0.0,106.4
2026-09-07T15:50:34,4.0,68.3,0.0,106.4
2026-09-07T15:50:36,4.1,68.3,0.0,106.4
2026-09-07T15:50:38,3.6,68.3,0.0,106.4
2026-09-07T15:50:40,4.9,68.3,0.0,106.4
2026-09-07T15:50:42,4.6,68.3,0.0,106.4
2026-09-07T15:50:44,4.5,68.3,0.0,106.4
2026-09-07T15:50:46,3.9,68.3,0.0,106.4
2026-09-07T15:50:48,5.0,68.2,0.0,106.4
2026-09-07T15:50:50,5.2,67.7,0.0,78.2
2026-09-07T15:50:52,7.0,66.3,0.0,78.2
2026-09-07T15:50:54,4.8,66.3,0.0,78.2
2026-09-07T15:50:56,4.9,66.3,0.0,78.2
2026-09-07T15:50:58,4.7,66.3,0.0,78.2
2026-09-07T15:51:00,4.0,66.3,0.0,78.2
2026-09-07T15:51:02,4.7,66.3,0.0,78.2
2026-09-07T15:51:04,4.5,66.3,0.0,78.2
2026-09-07T15:51:06,4.2,66.3,0.0,78.2
2026-09-07T15:51:08,4.5,66.3,0.0,78.2
2026-09-07T15:51:10,3.6,66.3,0.0,78.2
2026-09-07T15:51:12,4.3,66.3,0.0,78.2
2026-09-07T15:51:14,4.5,66.3,0.0,78.2
2026-09-07T15:51:16,4.6,66.3,0.0,78.2
2026-09-07T15:51:18,5.1,66.3,0.0,78.2
2026-09-07T15:51:20,5.0,66.3,0.0,78.2
2026-09-07T15:51:22,4.4,66.3,0.0,78.2
2026-09-07T15:51:24,5.2,66.4,0.0,78.2
2026-09-07T15:51:26,4.9,66.3,0.0,78.2
2026-09-07T15:51:28,4.7,66.4,0.0,78.2
2026-09-07T15:51:30,4.1,66.3,0.0,78.2
2026-09-07T15:51:32,4.7,66.3,0.0,78.2
2026-09-07T15:51:34,5.6,66.3,0.0,78.2
2026-09-07T15:51:36,3.9,66.3,0.0,78.2
2026-09-07T15:51:38,4.9,66.3,0.0,78.2
2026-09-07T15:51:40,4.6,66.3,0.0,78.2
2026-09-07T15:51:42,5.3,66.3,0.0,78.2
2026-09-07T15:51:44,5.2,66.3,0.0,78.2
2026-09-07T15:51:46,5.1,66.4,0.0,78.2
2026-09-07T15:51:48,4.9,66.3,8.6,77.8
2026-09-07T15:51:50,5.8,66.4,98.4,78.2
2026-09-07T15:51:52,4.9,66.4,99.2,78.4
2026-09-07T15:51:54,5.7,66.4,17.2,78.5
2026-09-07T15:51:56,4.1,66.4,0.0,78.5
2026-09-07T15:51:58,4.5,66.4,0.0,78.5
2026-09-07T15:52:00,4.0,66.4,0.0,78.5
2026-09-07T15:52:02,4.4,66.4,0.0,78.5
2026-09-07T15:52:04,4.8,66.3,0.0,78.5
2026-09-07T15:52:06,4.1,65.7,0.0,78.5
2026-09-07T15:52:08,4.5,65.7,0.0,78.5
2026-09-07T15:52:10,4.4,65.6,0.0,78.5
2026-09-07T15:52:12,3.7,65.6,0.0,78.5
2026-09-07T15:52:14,4.7,65.6,0.0,78.5
2026-09-07T15:52:16,4.9,65.6,0.0,78.5
2026-09-07T15:52:18,4.5,65.6,0.0,78.5
2026-09-07T15:52:20,4.4,65.6,0.0,78.5
2026-09-07T15:52:22,4.5,65.6,0.0,78.5
2026-09-07T15:52:24,5.2,65.7,0.0,78.5
2026-09-07T15:52:26,4.8,65.7,0.0,78.5
2026-09-07T15:52:28,4.6,65.7,0.0,78.5
2026-09-07T15:52:30,4.6,65.7,0.0,78.5
2026-09-07T15:52:32,4.3,65.7,0.0,78.5
2026-09-07T15:52:34,4.1,65.7,0.0,78.5
2026-09-07T15:52:36,4.1,65.7,0.0,78.5
2026-09-07T15:52:38,4.2,65.7,0.0,78.5
2026-09-07T15:52:40,4.7,65.7,0.0,78.5
2026-09-07T15:52:42,4.3,65.7,0.0,78.5
2026-09-07T15:52:44,4.9,65.7,0.0,78.5
2026-09-07T15:52:46,4.7,65.7,0.0,78.5
2026-09-07T15:52:48,4.2,65.7,0.0,78.5
2026-09-07T15:52:50,4.9,65.7,0.0,78.5
2026-09-07T15:52:52,4.4,65.7,0.0,78.5
2026-09-07T15:52:54,4.7,65.7,0.0,78.5
2026-09-07T15:52:56,4.9,65.7,0.0,78.5
2026-09-07T15:52:58,4.5,65.7,0.0,78.5
2026-09-07T15:53:00,4.4,65.7,0.0,78.5
2026-09-07T15:53:02,5.1,65.7,0.0,78.5
2026-09-07T15:53:04,6.6,66.1,0.0,78.5
2026-09-07T15:53:06,8.4,66.4,0.0,78.5
2026-09-07T15:53:08,6.1,66.4,0.0,78.5
2026-09-07T15:53:10,5.6,66.3,0.0,78.5
2026-09-07T15:53:12,4.3,66.2,0.0,78.5
2026-09-07T15:53:14,3.9,66.2,0.0,78.5
2026-09-07T15:53:16,4.7,66.0,0.0,78.5
2026-09-07T15:53:18,4.6,65.9,0.0,78.5
2026-09-07T15:53:20,3.8,65.9,0.0,78.5
2026-09-07T15:53:22,4.5,65.9,0.0,78.5
2026-09-07T15:53:24,5.4,65.9,83.6,78.6
2026-09-07T15:53:26,5.6,65.9,98.4,78.9
2026-09-07T15:53:28,6.7,66.1,100.0,78.9
2026-09-07T15:53:30,5.4,66.0,99.2,79.0
2026-09-07T15:53:32,5.7,66.0,98.4,79.5
2026-09-07T15:53:34,4.9,66.0,29.7,79.7
2026-09-07T15:53:36,5.2,66.0,0.0,79.7
2026-09-07T15:53:38,4.8,66.0,0.0,79.7
2026-09-07T15:53:40,5.0,66.0,0.0,79.7
2026-09-07T15:53:42,4.6,66.1,0.0,79.7
2026-09-07T15:53:44,4.4,66.0,0.0,79.7
2026-09-07T15:53:46,4.4,66.0,0.0,79.7
2026-09-07T15:53:48,4.5,66.0,0.0,79.7
2026-09-07T15:53:50,4.7,66.0,0.0,79.7
2026-09-07T15:53:52,3.6,66.0,0.0,79.7
2026-09-07T15:53:54,4.3,66.0,0.0,79.7
2026-09-07T15:53:56,4.5,65.9,0.0,79.7
2026-09-07T15:53:58,4.8,65.9,0.0,79.7
2026-09-07T15:54:00,4.6,65.9,0.0,79.7
2026-09-07T15:54:02,4.6,65.9,0.0,79.7
2026-09-07T15:54:04,4.7,65.9,0.0,79.7
2026-09-07T15:54:06,4.9,65.9,0.0,79.7
2026-09-07T15:54:08,4.1,65.9,0.0,79.7
2026-09-07T15:54:10,3.9,65.9,0.0,79.7
2026-09-07T15:54:12,4.3,65.9,0.0,79.7
2026-09-07T15:54:14,3.8,65.9,0.0,79.7
2026-09-07T15:54:16,4.6,65.9,0.0,79.7
2026-09-07T15:54:18,9.6,66.4,0.0,79.7
2026-09-07T15:54:20,8.9,66.6,0.0,79.7
2026-09-07T15:54:22,6.5,66.6,0.0,79.7
2026-09-07T15:54:24,9.3,66.8,0.0,79.7
2026-09-07T15:54:26,6.1,66.7,0.0,79.7
2026-09-07T15:54:28,6.9,66.8,0.0,79.7
2026-09-07T15:54:30,6.1,66.9,0.0,79.7
2026-09-07T15:54:32,8.1,67.3,0.0,79.7
2026-09-07T15:54:34,11.4,67.4,71.8,79.8
